ダウンロードした時刻：2023/11/07 10:30:43

,標茶,標茶,標茶,標茶,標茶,標茶,標茶,標茶,標茶
2020/2/24 5:00:00,0.0,8,1,,0,1,9,8,1
2020/2/24 6:00:00,0.0,8,1,,0,1,10,8,1
2020/2/24 7:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 8:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 9:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 10:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 11:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 12:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 13:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 14:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 15:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 16:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 17:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 18:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 19:00:00,0.0,8,1,,0,1,10,8,1
2020/2/24 20:00:00,0.0,8,1,,0,1,10,8,1
2020/2/24 21:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 22:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 23:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 00:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 1:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 2:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 3:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 4:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 5:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 6:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 7:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 8:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 9:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 10:00:00,0.0,8,1,,0,1,10,8,1
2020/2/25 11:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 12:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 13:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 14:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 15:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 16:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 17:00:00,0.0,8,1,,0,1,10,8,1
2020/2/25 18:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 19:00:00,0.0,8,1,,0,1,10,8,1
2020/2/25 20:00:00,0.0,8,1,,0,1,10,8,1
2020/2/25 21:00:00,0.0,8,1,,0,1,10,8,1
2020/2/25 22:00:00,0.0,8,1,,0,1,11,8,1
2020/2/25 23:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 00:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 1:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 2:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 3:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 4:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 5:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 6:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 7:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 8:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 9:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 10:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 11:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 12:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 13:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 14:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 15:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 16:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 17:00:00,0.0,8,1,,0,1,11,8,1
2020/2/26 18:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 19:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 20:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 21:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 22:00:00,0.0,8,1,,0,1,10,8,1
2020/2/26 23:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 00:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 1:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 2:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 3:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 4:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 5:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 6:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 7:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 8:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 9:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 10:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 11:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 12:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 13:00:00,0.0,8,1,,0,1,11,8,1
2020/2/27 14:00:00,0.0,8,1,,0,1,11,8,1
2020/2/27 15:00:00,0.0,8,1,,0,1,11,8,1
2020/2/27 16:00:00,0.0,8,1,,0,1,11,8,1
2020/2/27 17:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 18:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 19:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 20:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 21:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 22:00:00,0.0,8,1,,0,1,10,8,1
2020/2/27 23:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 00:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 1:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 2:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 3:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 4:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 5:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 6:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 7:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 8:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 9:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 10:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 11:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 12:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 13:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 14:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 15:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 16:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 17:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 18:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 19:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 20:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 21:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 22:00:00,0.0,8,1,,0,1,10,8,1
2020/2/28 23:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 00:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 1:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 2:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 3:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 4:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 5:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 6:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 7:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 8:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 9:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 10:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 11:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 12:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 13:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 14:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 15:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 16:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 17:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 18:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 19:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 20:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 21:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 22:00:00,0.0,8,1,,0,1,10,8,1
2020/2/29 23:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 00:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 1:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 2:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 3:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 4:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 5:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 6:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 7:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 8:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 9:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 10:00:00,0.0,8,1,,0,1,10,8,1
2020/3/1 11:00:00,0.0,8,1,,0,1,11,8,1
2020/3/1 12:00:00,0.0,8,1,,0,1,12,8,1
2020/3/1 13:00:00,0.5,8,1,,0,1,14,8,1
2020/3/1 14:00:00,0.5,8,1,,0,1,14,8,1
2020/3/1 15:00:00,0.0,8,1,,0,1,15,8,1
2020/3/1 16:00:00,0.0,8,1,,0,1,15,8,1
2020/3/1 17:00:00,0.0,8,1,,0,1,15,8,1
2020/3/1 18:00:00,0.0,8,1,,0,1,15,8,1
2020/3/1 19:00:00,0.0,8,1,,0,1,15,8,1
2020/3/1 20:00:00,0.0,8,1,,0,1,15,8,1
2020/3/1 21:00:00,0.0,8,1,,0,1,15,8,1
2020/3/1 22:00:00,0.0,8,1,,0,1,15,8,1
2020/3/1 23:00:00,0.0,8,1,,0,1,15,8,1
2020/3/2 00:00:00,0.0,8,1,,0,1,15,8,1
